book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
739,685,Science,Technology,#45,/Stealing-Fire-Maverick-Scientists-Revolutionizing/dp/B071HL9M6J/ref=zg_bs_956788_sccl_15/000-0000000-0000000?pd_rd_i=B071HL9M6J&psc=1,"[68%, 18%, 8%, 3%, 3%]","Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",Steven Kotler,$31.26,AudibleAudiobook,1529,4.4,8 hours and 24 minutes,Fred Sanders,February 21 2017,HarperAudio,Audiobook,Unabridged,English,B071HL9M6J,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.26,1529,0,0,0,NaN,,,,68,18,8,3,3,Middle rank,67.28,,1
1131,686,"Society, Politics & Philosophy",Women's Studies,#37,/Immortal-Life-Henrietta-Lacks/dp/B071VPSMLJ/ref=zg_bs_930284_sccl_7/000-0000000-0000000?pd_rd_i=B071VPSMLJ&psc=1,"[77%, 16%, 4%, 2%, 1%]",The Immortal Life of Henrietta Lacks,Rebecca Skloot,$30.70,AudibleAudiobook,15088,4.7,12 hours and 30 minutes,Cassandra Campbell,February 02 2010,Random House Audio,Audiobook,Unabridged,English,B071VPSMLJ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,15088,750,0,0,NaN,,,,77,16,4,2,1,Middle rank,709.14,,1
13992,687,Science,Environment in Science,#45,/Golden-Spruce-Story-Madness-Greed/dp/B08VTS4S2G/ref=zg_bs_950604_sccl_15/000-0000000-0000000?pd_rd_i=B08VTS4S2G&psc=1,"[75%, 15%, 6%, 1%, 2%]","The Golden Spruce: A True Story of Myth, Madness and Greed",John Vaillant,$27.63,AudibleAudiobook,525,4.6,8 hours and 33 minutes,Edoardo Ballerini,February 06 2021,Knopf Canada,Audiobook,Unabridged,English,B08VTS4S2G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.63,525,0,0,0,NaN,,,,75,16,6,1,2,Middle rank,24.15,,1
8905,691,Professional & Technical Books,Professional Science,#15,/Homo-Deus-Brief-History-Tomorrow/dp/B075LYXD1X/ref=zg_bs_952050_sccl_15/000-0000000-0000000?pd_rd_i=B075LYXD1X&psc=1,"[75%, 16%, 5%, 2%, 2%]",Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,$46.10,AudibleAudiobook,16193,4.6,14 hours and 53 minutes,Derek Perkins,September 13 2017,Signal,Audiobook,Unabridged,English,B075LYXD1X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,16193,893,0,0,NaN,,,,75,16,5,2,2,Top rank,744.88,,1
742,697,Science,Technology,#48,/Social-Engineering-Second-Science-Hacking/dp/B07NS6PW3H/ref=zg_bs_956788_sccl_18/000-0000000-0000000?pd_rd_i=B07NS6PW3H&psc=1,"[73%, 17%, 6%, 2%, 2%]","Social Engineering, Second Edition: The Science of Human Hacking",Christopher Hadnagy,$23.01,AudibleAudiobook,770,4.6,9 hours and 28 minutes,Christopher Hadnagy,February 28 2019,Gildan Media,Audiobook,Unabridged,English,B07NS6PW3H,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.01,770,568,0,0,NaN,,,,73,18,6,2,2,Middle rank,35.42,,1
744,699,Science,Technology,#50,/Non-Invasive-Data-Governance/dp/B0727ZP1CB/ref=zg_bs_956788_sccl_20/000-0000000-0000000?pd_rd_i=B0727ZP1CB&psc=1,"[71%, 14%, 7%, 5%, 3%]",Non-Invasive Data Governance,Robert S. Seiner,$17.31,AudibleAudiobook,108,4.5,4 hours and 18 minutes,Randal Schaffer,November 07 2016,Technics Publications,Audiobook,Unabridged,English,B0727ZP1CB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,17.31,108,258,0,0,NaN,,,,71,14,7,5,2,Middle rank,4.86,,1
768,700,Science,Technology,#74,/Algorithms-Live-Computer-Science-Decisions/dp/B071VJ1XHX/ref=zg_bs_956788_sccl_24/000-0000000-0000000?pd_rd_i=B071VJ1XHX&psc=1,"[69%, 20%, 8%, 2%, 1%]",Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,$33.00,AudibleAudiobook,3033,4.5,11 hours and 50 minutes,Brian Christian,April 19 2016,Brilliance Audio,Audiobook,Unabridged,English,B071VJ1XHX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,3033,0,0,0,NaN,,,2016-04-19,69,20,8,2,1,Middle rank,136.49,,1
747,702,Science,Technology,#53,/Survival-Richest-Escape-Fantasies-Billionaires/dp/B0B5K1J8W3/ref=zg_bs_956788_sccl_3/000-0000000-0000000?pd_rd_i=B0B5K1J8W3&psc=1,"[58%, 20%, 11%, 5%, 7%]",Survival of the Richest: Escape Fantasies of the Tech Billionaires,Douglas Rushkoff,$23.01,AudibleAudiobook,95,4.2,6 hours and 18 minutes,Douglas Rushkoff,September 06 2022,Recorded Books,Audiobook,Unabridged,English,B0B5K1J8W3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,95,0,0,0,NaN,,,,58,20,10,6,6,Middle rank,,,1
748,703,Science,Technology,#54,/Prediction-Machines-Economics-Artificial-Intelligence/dp/B07GDQQB3P/ref=zg_bs_956788_sccl_4/000-0000000-0000000?pd_rd_i=B07GDQQB3P&psc=1,"[67%, 20%, 8%, 3%, 2%]",Prediction Machines: The Simple Economics of Artificial Intelligence,Ajay Agrawal,$21.88,AudibleAudiobook,529,4.5,7 hours and 50 minutes,LJ Ganser,August 21 2018,Audible Studios,Audiobook,Unabridged,English,B07GDQQB3P,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,529,470,0,0,NaN,,,2018-08-21,67,20,8,3,2,Middle rank,23.81,55080.83,1
750,705,Science,Technology,#56,/Irresistible-Addictive-Technology-Business-Keeping/dp/B072Q2DJM7/ref=zg_bs_956788_sccl_6/000-0000000-0000000?pd_rd_i=B072Q2DJM7&psc=1,"[70%, 18%, 8%, 2%, 2%]",Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,Adam Alter,$30.70,AudibleAudiobook,1268,4.5,8 hours and 17 minutes,Adam Alter,March 07 2017,Penguin Audio,Audiobook,Unabridged,English,B072Q2DJM7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,1268,497,0,0,NaN,,,2017-03-07,70,18,8,2,2,Middle rank,57.06,,1
751,706,Science,Technology,#57,/Half-life-Facts-Everything-Know-Expiration/dp/B0719883GW/ref=zg_bs_956788_sccl_7/000-0000000-0000000?pd_rd_i=B0719883GW&psc=1,"[55%, 23%, 14%, 5%, 3%]",The Half-life of Facts: Why Everything We Know Has an Expiration Date,Samuel Arbesman,$28.81,AudibleAudiobook,125,4.2,7 hours and 54 minutes,Sean Pratt,September 27 2012,"Gildan Media, LLC",Audiobook,Unabridged,English,B0719883GW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,28.81,125,474,0,0,NaN,,,,55,23,14,5,3,Middle rank,5.25,,1
755,710,Science,Technology,#61,/Big-Data-Analytics-Intelligence-Businesses/dp/B07JJTH1QW/ref=zg_bs_956788_sccl_11/000-0000000-0000000?pd_rd_i=B07JJTH1QW&psc=1,"[54%, 16%, 15%, 5%, 10%]","Big Data, Big Analytics: Emerging Business Intelligence and Analytic Trends for Today's Businesses",Michael Minelli,$19.18,AudibleAudiobook,60,4,7 hours and 3 minutes,Ryan Burke,October 30 2018,Gildan Media,Audiobook,Unabridged,English,B07JJTH1QW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,60,423,0,0,NaN,,,,54,16,15,5,10,Middle rank,,,1
758,713,Science,Technology,#64,/Can-Have-Your-Attention-Constantly/dp/B081KBCL9W/ref=zg_bs_956788_sccl_14/000-0000000-0000000?pd_rd_i=B081KBCL9W&psc=1,"[82%, 7%, 11%, 0%, 0%]","Can I Have Your Attention?: Inspiring Better Work Habits, Focusing Your Team, and Getting Stuff Done in the Constantly Connected Workplace",Curt Steinhorst,$19.18,AudibleAudiobook,55,4.7,6 hours and 38 minutes,Rick Adamson,November 26 2019,"Gildan Media, LLC",Audiobook,Unabridged,English,B081KBCL9W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,55,398,0,0,NaN,,,,82,7,11,0,0,Middle rank,,,1
759,714,Science,Technology,#65,/That-Fact-Frauds-Science-Everyday/dp/B08HB3JG2S/ref=zg_bs_956788_sccl_15/000-0000000-0000000?pd_rd_i=B08HB3JG2S&psc=1,"[40%, 37%, 18%, 2%, 3%]","Is That a Fact?: Frauds, Quacks, and the Real Science of Everyday Life",Dr. Joe Schwarcz,$15.34,AudibleAudiobook,63,4.1,9 hours and 31 minutes,Garrett Goodison,September 15 2020,ECW Press,Audiobook,Unabridged,English,B08HB3JG2S,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,15.34,63,571,0,0,NaN,,,,40,36,19,2,3,Middle rank,,,1
762,717,Science,Technology,#68,/Managers-Path-Leaders-Navigating-Growth/dp/B07SW7RJ1H/ref=zg_bs_956788_sccl_18/000-0000000-0000000?pd_rd_i=B07SW7RJ1H&psc=1,"[72%, 20%, 6%, 1%, 1%]",The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Camille Fournier,$19.18,AudibleAudiobook,1562,4.6,10 hours and 7 minutes,Janet Metzger,June 25 2019,Tantor Audio,Audiobook,Unabridged,English,B07SW7RJ1H,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,38.80,1562,607,0,0,NaN,,,2019-06-25,72,20,6,1,1,Middle rank,71.85,360865.32,1
765,720,Science,Technology,#71,/Quiet-Zone-Unraveling-Mystery-Suspended/dp/B08SJBJV9W/ref=zg_bs_956788_sccl_21/000-0000000-0000000?pd_rd_i=B08SJBJV9W&psc=1,"[59%, 25%, 9%, 4%, 3%]",The Quiet Zone: Unraveling the Mystery of a Town Suspended in Silence,Stephen Kurczy,$35.01,AudibleAudiobook,175,4.3,9 hours and 8 minutes,Roger Wayne,August 03 2021,HarperAudio,Audiobook,Unabridged,English,B08SJBJV9W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,35.01,175,548,0,0,NaN,,,2021-08-03,59,25,9,4,3,Middle rank,7.53,98081.74,1
8388,722,"Society, Politics & Philosophy",Philosophy,#97,/Skeptics-Guide-Future-Yesterdays-Tomorrow/dp/B09YVJ9PXK/ref=zg_bs_930040_sccl_18/000-0000000-0000000?pd_rd_i=B09YVJ9PXK&psc=1,"[76%, 13%, 6%, 6%, 0%]",The Skeptics' Guide to the Future: What Yesterday's Science and Science Fiction Tell Us About the World of Tomorrow,Dr. Steven Novella,$33.77,AudibleAudiobook,25,4.6,13 hours and 51 minutes,Dr. Steven Novella,September 27 2022,Grand Central Publishing,Audiobook,Unabridged,English,B09YVJ9PXK,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,33.77,25,0,0,0,NaN,,,,68,24,4,4,0,Low rank,,,1
774,727,Science,Technology,#80,/Digital-Minimalism-Choosing-Focused-Noisy/dp/B07LGH983Y/ref=zg_bs_956788_sccl_30/000-0000000-0000000?pd_rd_i=B07LGH983Y&psc=1,"[66%, 22%, 8%, 2%, 1%]",Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,$30.70,AudibleAudiobook,4321,4.5,6 hours and 59 minutes,Cal Newport,February 05 2019,Penguin Audio,Audiobook,Unabridged,English,B07LGH983Y,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,4321,0,0,0,NaN,,,,66,22,8,2,1,Low rank,194.45,,1
779,732,Science,Technology,#85,/Design-Justice-Community-Led-Practices-Worlds/dp/B09CHH8FCR/ref=zg_bs_956788_sccl_5/000-0000000-0000000?pd_rd_i=B09CHH8FCR&psc=1,"[87%, 8%, 2%, 2%, 0%]",Design Justice: Community-Led Practices to Build the Worlds We Need,Sasha Costanza-Chock,$23.01,AudibleAudiobook,149,4.8,10 hours and 18 minutes,Megan Tusing,August 24 2021,Tantor Audio,Audiobook,Unabridged,English,B09CHH8FCR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.01,149,618,0,0,NaN,,,2021-08-24,87,8,2,2,0,Low rank,7.15,57535.58,1
780,733,Science,Technology,#86,/Blackout-Wars-Initiatives-Preparedness-Electromagnetic/dp/B07H9CZGMZ/ref=zg_bs_956788_sccl_6/000-0000000-0000000?pd_rd_i=B07H9CZGMZ&psc=1,"[78%, 14%, 5%, 1%, 2%]",Blackout Wars: State Initiatives to Achieve Preparedness Against an Electromagnetic Pulse (EMP) Catastrophe,Dr. Peter Vincent Pry,$19.18,AudibleAudiobook,110,4.6,10 hours and 38 minutes,David Drummond,September 28 2018,Tantor Audio,Audiobook,Unabridged,English,B07H9CZGMZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,110,638,0,0,NaN,,,,78,14,5,1,2,Low rank,5.06,,1
784,737,Science,Technology,#90,/Art-Invisibility-Worlds-Teaches-Brother/dp/B071HL6MD9/ref=zg_bs_956788_sccl_10/000-0000000-0000000?pd_rd_i=B071HL6MD9&psc=1,"[71%, 18%, 7%, 2%, 2%]",The Art of Invisibility: The World's Most Famous Hacker Teaches You How to Be Safe in the Age of Big Brother and Big Data,Kevin Mitnick,$34.87,AudibleAudiobook,1779,4.6,9 hours and 17 minutes,Ray Porter,February 14 2017,Hachette Audio,Audiobook,Unabridged,English,B071HL6MD9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,1779,0,0,0,NaN,,,,71,18,7,2,2,Low rank,81.83,,1
789,741,Science,Technology,#95,/Inevitable-Understanding-Technological-Forces-Future/dp/B072F7CMQJ/ref=zg_bs_956788_sccl_15/000-0000000-0000000?pd_rd_i=B072F7CMQJ&psc=1,"[66%, 20%, 8%, 3%, 3%]",The Inevitable: Understanding the 12 Technological Forces That Will Shape Our Future,Kevin Kelly,$34.55,AudibleAudiobook,1006,4.4,11 hours and 30 minutes,George Newbern,June 07 2016,Penguin Audio,Audiobook,Unabridged,English,B072F7CMQJ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,1006,690,0,0,NaN,,,2016-06-07,66,20,8,3,3,Low rank,44.26,108477.25,1
41893,742,Computers & Internet,Computer Graphic Design,#69,/How-Do-Nothing-Resisting-Attention/dp/B07RDY2NV4/ref=zg_bs_940342_sccl_19/000-0000000-0000000?pd_rd_i=B07RDY2NV4&psc=1,"[56%, 20%, 14%, 6%, 4%]",How to Do Nothing: Resisting the Attention Economy,Jenny Odell,$19.18,AudibleAudiobook,1931,4.2,8 hours and 10 minutes,Rebecca Gibel,May 07 2019,"HighBridge, a division of Recorded Books",Audiobook,Unabridged,English,B07RDY2NV4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,1931,0,0,0,NaN,,,2019-05-07,56,20,14,6,4,Middle rank,81.10,212052.58,1
895,845,Religion & Spirituality,Spirituality,#1,/Untethered-Soul-Journey-Beyond-Yourself/dp/B0711LK49Z/ref=zg_bs_954820_sccl_1/000-0000000-0000000?pd_rd_i=B0711LK49Z&psc=1,"[81%, 11%, 4%, 2%, 2%]",The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,$28.81,AudibleAudiobook,24675,4.7,6 hours and 11 minutes,Peter Berkrot,December 12 2011,Tantor Audio,Audiobook,Unabridged,English,B0711LK49Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,24675,0,0,0,NaN,,,,81,11,4,2,2,Top rank,1159.73,,1
896,846,Religion & Spirituality,Spirituality,#2,/The-Power-of-Now/dp/B072HT2M5W/ref=zg_bs_954820_sccl_2/000-0000000-0000000?pd_rd_i=B072HT2M5W&psc=1,"[80%, 10%, 5%, 2%, 3%]",The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,$21.93,AudibleAudiobook,41069,4.6,7 hours and 37 minutes,Eckhart Tolle,December 31 2000,New World Library,Audiobook,Unabridged,English,B072HT2M5W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.93,41069,0,0,0,NaN,,,,80,10,5,2,3,Top rank,1889.17,,1
899,849,Religion & Spirituality,Spirituality,#5,/Breaking-Habit-Being-Yourself/dp/B0868Z973G/ref=zg_bs_954820_sccl_5/000-0000000-0000000?pd_rd_i=B0868Z973G&psc=1,"[81%, 11%, 3%, 2%, 2%]",Breaking the Habit of Being Yourself,Joe Dispenza,$27.36,AudibleAudiobook,11577,4.7,10 hours and 49 minutes,Adam Boyce,March 26 2020,Encephalon LLC,Audiobook,Unabridged,English,B0868Z973G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.36,11577,649,0,0,NaN,,,2020-03-26,81,11,3,2,2,Top rank,544.12,2431389.12,1
900,850,Religion & Spirituality,Spirituality,#6,/Becoming-Supernatural-Common-People-Uncommon/dp/B08KHPKNNH/ref=zg_bs_954820_sccl_6/000-0000000-0000000?pd_rd_i=B08KHPKNNH&psc=1,"[85%, 9%, 3%, 1%, 2%]",Becoming Supernatural: How Common People Are Doing the Uncommon,Joe Dispenza,$30.70,AudibleAudiobook,14740,4.7,14 hours and 6 minutes,Adam Boyce,October 02 2020,Author's Republic,Audiobook,Unabridged,English,B08KHPKNNH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,14740,846,0,0,NaN,,,,85,9,3,1,2,Top rank,692.78,,1
15248,851,Self-Help,Guides to Success,#1,/Cant-Hurt-Me-Master-Your/dp/B07KL6D7PX/ref=zg_bs_943302_sccl_1/000-0000000-0000000?pd_rd_i=B07KL6D7PX&psc=1,"[84%, 11%, 3%, 1%, 2%]",Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,$27.36,AudibleAudiobook,58242,4.7,13 hours and 37 minutes,David Goggins,November 28 2018,Lioncrest Publishing,Audiobook,Unabridged,English,B07KL6D7PX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,58242,0,0,0,NaN,,,,84,11,3,1,2,Top rank,2737.37,,1
907,852,Religion & Spirituality,Spirituality,#13,/Creative-Act-Way-Being/dp/B0B3KJ8VY7/ref=zg_bs_954820_sccl_13/000-0000000-0000000?pd_rd_i=B0B3KJ8VY7&psc=1,"[0%, 0%, 0%, 0%, 0%]",The Creative Act: A Way of Being,Rick Rubin,$34.55,AudibleAudiobook,unknown,0,nan,nan,January 10 2023,Penguin Audio,Audiobook,Unabridged,English,B0B3KJ8VY7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,,0,0,0,NaN,,,,0,0,0,0,0,Top rank,,,1
903,853,Religion & Spirituality,Spirituality,#9,/Five-Love-Languages-Secret-Lasts/dp/B0722VNXG5/ref=zg_bs_954820_sccl_9/000-0000000-0000000?pd_rd_i=B0722VNXG5&psc=1,"[80%, 13%, 4%, 1%, 2%]",The Five Love Languages: The Secret to Love That Lasts,Gary Chapman,$26.85,AudibleAudiobook,69193,4.7,4 hours and 46 minutes,Gary Chapman,December 26 2004,Oasis Audio,Audiobook,Unabridged,English,B0722VNXG5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,26.85,69193,286,0,0,NaN,,,,80,13,4,1,2,Top rank,3252.07,,1
906,855,Religion & Spirituality,Spirituality,#12,/Living-Untethered-Beyond-Human-Predicament/dp/B09VCTCTTL/ref=zg_bs_954820_sccl_12/000-0000000-0000000?pd_rd_i=B09VCTCTTL&psc=1,"[87%, 8%, 3%, 1%, 1%]",Living Untethered: Beyond the Human Predicament,Michael A. Singer,$19.18,AudibleAudiobook,1696,4.8,5 hours and 32 minutes,Michael A. Singer,May 10 2022,Tantor Audio,Audiobook,Unabridged,English,B09VCTCTTL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,1696,0,0,0,NaN,,,2022-05-10,86,8,3,2,1,Top rank,81.41,1349225.82,1
909,856,Religion & Spirituality,Spirituality,#15,/Rest-Is-Resistance-A-Manifesto/dp/B09W683S4Z/ref=zg_bs_954820_sccl_15/000-0000000-0000000?pd_rd_i=B09W683S4Z&psc=1,"[77%, 16%, 7%, 0%, 0%]",Rest Is Resistance: A Manifesto,Tricia Hersey,$32.52,AudibleAudiobook,20,4.7,5 hours and 26 minutes,Tricia Hersey,October 11 2022,"Little, Brown Spark",Audiobook,Unabridged,English,B09W683S4Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,33.66,20,0,0,0,NaN,,,,82,11,8,0,0,Top rank,,,1
910,857,Religion & Spirituality,Spirituality,#16,/Inner-Engineering-Yogis-Guide-Joy/dp/B078RTCX7R/ref=zg_bs_954820_sccl_16/000-0000000-0000000?pd_rd_i=B078RTCX7R&psc=1,"[80%, 12%, 5%, 2%, 2%]",Inner Engineering: A Yogi's Guide to Joy,Jaggi Vasudev - Sadhguru,$14.39,AudibleAudiobook,16661,4.7,9 hours and 3 minutes,Sadhguru Jaggi Vasudev,February 01 2018,Sounds True,Audiobook,Unabridged,English,B078RTCX7R,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,28.06,16661,543,0,0,NaN,,,,80,12,5,2,2,Top rank,783.07,,1
912,858,Religion & Spirituality,Spirituality,#18,/The-Four-Agreements/dp/B072BLJ7LB/ref=zg_bs_954820_sccl_18/000-0000000-0000000?pd_rd_i=B072BLJ7LB&psc=1,"[79%, 12%, 5%, 2%, 3%]",The Four Agreements,don Miguel Ruiz,$16.40,AudibleAudiobook,83136,4.6,2 hours and 31 minutes,Peter Coyote,January 27 2005,Amber Allen Publishing Inc.,Audiobook,Unabridged,English,B072BLJ7LB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.40,83136,151,0,0,NaN,,,,79,12,5,2,3,Top rank,3824.26,,1
913,859,Religion & Spirituality,Spirituality,#19,/Daring-Greatly-Courage-Vulnerable-Transforms/dp/B07DX8G7RT/ref=zg_bs_954820_sccl_19/000-0000000-0000000?pd_rd_i=B07DX8G7RT&psc=1,"[82%, 12%, 4%, 1%, 1%]","Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,$34.55,AudibleAudiobook,20968,4.7,6 hours and 30 minutes,Brené Brown,June 26 2018,Penguin Audio,Audiobook,Unabridged,English,B07DX8G7RT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,20968,0,0,0,NaN,,,2018-06-26,82,12,4,1,1,Top rank,985.50,3326065.48,1
15814,860,Self-Help,Practical & Motivational Self Help,#67,/Anxiety-Rx-Prescription-Relief-Created/dp/B09DRCYJGS/ref=zg_bs_943294_sccl_17/000-0000000-0000000?pd_rd_i=B09DRCYJGS&psc=1,"[86%, 9%, 1%, 2%, 1%]",Anxiety Rx: A New Prescription for Anxiety Relief from the Doctor Who Created It,Russell Kennedy MD,$27.36,AudibleAudiobook,247,4.8,14 hours and 24 minutes,Russell Kennedy MD,August 27 2021,Russell Kennedy,Audiobook,Unabridged,English,B09DRCYJGS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,24.74,247,0,0,0,NaN,,,2021-08-27,86,9,1,2,1,Middle rank,11.86,103260.87,1
8315,861,"Society, Politics & Philosophy",Philosophy,#24,/Letting-Go-Pathway-Surrender/dp/B071HSCXYX/ref=zg_bs_930040_sccl_24/000-0000000-0000000?pd_rd_i=B071HSCXYX&psc=1,"[81%, 11%, 4%, 1%, 3%]",Letting Go: The Pathway of Surrender,David R. Hawkins MD,$38.37,AudibleAudiobook,6353,4.7,12 hours and 23 minutes,Peter Lownds PhD,December 28 2014,Hay House,Audiobook,Unabridged,English,B071HSCXYX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,6353,0,0,0,NaN,,,,81,11,4,1,3,Top rank,298.59,,1
918,864,Religion & Spirituality,Spirituality,#24,/Audible-Happy-Days/dp/B09NQJXG93/ref=zg_bs_954820_sccl_24/000-0000000-0000000?pd_rd_i=B09NQJXG93&psc=1,"[81%, 11%, 5%, 2%, 2%]",Happy Days,Gabrielle Bernstein,$32.84,AudibleAudiobook,1308,4.7,6 hours and 11 minutes,Gabrielle Bernstein,February 22 2022,Audible Studios,Audiobook,Unabridged,English,B09NQJXG93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,32.84,1308,371,0,0,NaN,,,,81,11,5,2,1,Top rank,61.48,,1
921,867,Religion & Spirituality,Spirituality,#27,/How-Are-You-Really-Living/dp/B09JX3HBCH/ref=zg_bs_954820_sccl_27/000-0000000-0000000?pd_rd_i=B09JX3HBCH&psc=1,"[84%, 8%, 5%, 1%, 1%]","How Are You, Really?: Living Your Truth One Answer at a Time",Jenna Kutcher,$35.01,AudibleAudiobook,651,4.7,9 hours and 7 minutes,Jenna Kutcher,June 28 2022,HarperAudio,Audiobook,Unabridged,English,B09JX3HBCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,35.01,651,547,0,0,NaN,,,2022-06-28,84,8,5,1,1,Middle rank,30.60,1310063.17,1
922,868,Religion & Spirituality,Spirituality,#28,/Boldly-Go-Reflections-Life-Wonder/dp/B09V1SHCGQ/ref=zg_bs_954820_sccl_28/000-0000000-0000000?pd_rd_i=B09V1SHCGQ&psc=1,"[71%, 16%, 10%, 0%, 3%]",Boldly Go: Reflections on a Life of Awe and Wonder,William Shatner,$24.86,AudibleAudiobook,44,4.5,6 hours and 10 minutes,William Shatner,October 04 2022,Simon & Schuster Audio,Audiobook,Unabridged,English,B09V1SHCGQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,24.86,44,370,0,0,NaN,,,,71,16,10,0,3,Middle rank,,,1
927,872,Religion & Spirituality,Spirituality,#33,/New-Earth-Awakening-Lifes-Purpose/dp/B072323J56/ref=zg_bs_954820_sccl_3/000-0000000-0000000?pd_rd_i=B072323J56&psc=1,"[82%, 11%, 4%, 2%, 2%]",A New Earth: Awakening Your Life's Purpose,Eckhart Tolle,$34.55,AudibleAudiobook,10403,4.7,9 hours and 12 minutes,Eckhart Tolle,December 26 2004,Penguin Audio,Audiobook,Unabridged,English,B072323J56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,10403,552,0,0,NaN,,,,82,11,4,2,2,Middle rank,488.94,,1
928,873,Religion & Spirituality,Spirituality,#34,/The-Secret-to-Attracting-Money/dp/B072LGR8VS/ref=zg_bs_954820_sccl_4/000-0000000-0000000?pd_rd_i=B072LGR8VS&psc=1,"[80%, 5%, 11%, 3%, 2%]",The Secret to Attracting Money,Joe Vitale,$49.73,AudibleAudiobook,79,4.6,6 hours and 8 minutes,Joe Vitale,October 14 2014,Nightingale-Conant,Audiobook,Original recording,English,B072LGR8VS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,49.73,79,368,0,0,NaN,,,,80,5,11,3,2,Middle rank,,,1
